Ligand	Receptor	Score
IL13	IL4R	10
IL13	IL13RA2	11
IL13	IL13RA1	11
CXCL10	SDC4	8
CXCL10	CCR3	9
CXCL10	ADRA2A	5
CXCL10	CXCR3	12
CXCL10	DPP4	5
CXCL10	MTNR1A	5
CXCL10	GRM7	5
BMP1	BMPR1B	4
BMP1	BMPR1A	4
BMP1	BMPR2	4
FGB	ITGA5	8
FGB	ITGB2	7
FGB	TLR4	6
FGB	ITGB1	8
FGB	ITGAM	8
FGB	ITGA2B	8
FGB	ITGAV	7
FGB	ITGB3	5
FGA	ITGA5	8
FGA	ITGB2	7
FGA	TLR4	6
FGA	CDH5	7
FGA	ITGAX	8
FGA	ITGB1	8
FGA	ITGAD	7
FGA	ITGAM	8
FGA	ITGA2B	9
FGA	PLAUR	7
FGA	ITGB3	8
FGA	ITGAV	7
CXCL8	CXCR2	9
CXCL8	SDC2	5
CXCL8	CD79A	4
CXCL8	SDC1	5
CXCL8	ADRA2A	5
CXCL8	SDC3	4
CXCL8	MTNR1A	5
CXCL8	KDR	4
CXCL8	ACKR1	7
CXCL8	CXCR1	9
CXCL8	GRM7	5
CXCL11	CCR3	9
CXCL11	ACKR3	10
CXCL11	ADRA2A	5
CXCL11	CXCR3	12
CXCL11	DPP4	5
CXCL11	MTNR1A	5
CXCL11	ACKR1	6
CXCL11	GRM7	5
NPTX1	NPTXR	4
F2	F2RL3	11
F2	GP1BB	7
F2	F2R	11
F2	GP1BA	7
F2	THBD	9
F2	ITGA2B	9
F2	F2RL2	11
F2	F2RL1	11
F2	GP9	8
INHBC	ACVR2A	9
INHBC	ACVR1B	8
INHBC	ACVR2B	9
INHBC	ACVR1	9
CCL19	CCRL2	9
CCL19	CCR10	9
CCL19	ADRA2A	5
CCL19	ACKR4	10
CCL19	CXCR3	8
CCL19	ACKR2	8
CCL19	MTNR1A	5
CCL19	CCR7	12
CCL19	GRM7	5
PLG	PLGRKT	8
PLG	ITGB2	7
PLG	IGF2R	4
PLG	ITGA9	8
PLG	FLT1	7
PLG	F2R	10
PLG	F3	8
PLG	ITGB1	8
PLG	ITGAM	7
PLG	PLAUR	7
PLG	F2RL1	10
CLCF1	IL6ST	9
CLCF1	CRLF1	9
CLCF1	CNTFR	10
CLCF1	LIFR	8
CSHL1	GHR	8
LPL	SDC1	8
LPL	CD44	7
LPL	LRP2	8
LPL	LRP1	8
LPL	GPIHBP1	8
LPL	VLDLR	8
EFEMP2	PLSCR4	7
EFEMP2	AQP1	7
VEGFB	FLT1	11
VEGFB	RET	7
VEGFB	NRP1	9
FGF5	FGFR1	11
FGF5	FGFR3	11
FGF5	FGFR2	10
FGF5	FGFR4	10
LEP	LEPR	13
LEP	LRP2	7
GH1	GHR	12
GH1	PRLR	10
ANGPT2	TEK	11
ANGPT2	TIE1	8
CSH1	PRLR	8
DEFB103A	CCR2	5
DEFB103A	CCR6	8
TAC1	TACR2	10
TAC1	TACR3	8
TAC1	TACR1	11
LPA	LPAR3	4
LPA	ITGB2	7
LPA	LPAR4	4
LPA	LPAR1	4
LPA	ITGAM	7
LPA	LPAR2	4
LPA	LRP2	8
FGF8	FGFR3	11
FGF8	FGFR1	9
FGF8	FGFR4	11
FGF8	FGFR2	11
FGF8	FGFRL1	5
MMP1	CD44	7
MMP1	ITGA2	8
PENK	ADRA2A	5
PENK	OPRM1	10
PENK	MTNR1A	5
PENK	MRGPRX1	8
PENK	OGFR	8
PENK	OPRD1	10
PENK	OPRK1	8
PENK	GRM7	5
LAMA3	ITGB4	5
LAMA3	SDC2	8
LAMA3	ITGB1	5
LAMA3	ITGA3	5
DEFB103B	CCR2	6
DEFB103B	CCR6	6
WNT11	MUSK	4
WNT11	FZD7	10
WNT11	KLRG2	4
FBN1	ITGB6	7
FBN1	ITGA5	8
FBN1	ITGB1	8
FBN1	ITGAV	7
FBN1	ITGB3	8
BGN	TLR4	8
BGN	TLR1	7
BGN	LY96	7
BGN	TLR2	8
BMP8A	BMPR1B	4
BMP8A	BMPR1A	5
BMP8A	BMPR2	5
CSF1	SIRPA	4
CSF1	CSF1R	11
NXPH3	NRXN2	8
NXPH3	NRXN1	8
NXPH3	NRXN3	8
SERPINA7	SLC16A2	7
NPW	NPBWR2	8
NPW	ADRA2A	5
NPW	NPBWR1	9
NPW	MTNR1A	5
NPW	GRM7	5
CTHRC1	FZD3	8
CTHRC1	FZD5	8
CTHRC1	FZD6	8
CNTN2	CNTN1	8
CNTN2	NRCAM	8
CNTN2	CNTNAP2	7
CNTN2	NRP1	7
BCAN	EGFR	7
BCAN	NRCAM	7
GAST	CCKBR	11
FBLN1	ITGB1	8
CALCA	ADRB3	5
CALCA	GPR20	5
CALCA	CALCRL	10
CALCA	ADCYAP1R1	5
CALCA	ADRB2	5
CALCA	TSHR	5
CALCA	RAMP2	9
CALCA	RAMP1	9
CALCA	PTH1R	5
CALCA	VIPR1	5
CALCA	RAMP3	5
CALCA	CALCR	12
CALCA	GPR84	5
COL4A5	CD47	7
COL4A5	CD93	8
COL4A5	ITGA1	7
COL4A5	ITGB1	7
COL4A5	ITGA2	7
COL4A5	ITGAV	7
SLIT3	ROBO2	8
SLIT3	ROBO1	5
PMCH	MCHR1	10
PMCH	MCHR2	9
PMCH	ADRA2A	5
PMCH	MTNR1A	5
PMCH	GRM7	5
COL7A1	ITGB1	6
COL7A1	ITGA2	6
NPB	NPBWR2	8
NPB	ADRA2A	5
NPB	NPBWR1	9
NPB	MTNR1A	5
NPB	GRM7	5
GH2	GHR	9
BTLA	VTCN1	7
BTLA	TNFRSF14	10
BTLA	CD247	7
BTLA	CD79A	8
TAC4	TACR2	8
TAC4	TACR3	8
TAC4	TACR1	9
FGF3	FGFR1	10
FGF3	FGFR3	8
FGF3	FGFR2	11
FGF3	FGFR4	9
GHRL	GPR39	8
GHRL	GHRHR	8
GHRL	PTGIR	4
GHRL	GHSR	10
GHRL	MLNR	9
GHRL	PTGER3	4
GHRL	TBXA2R	4
FGG	ITGA5	8
FGG	ITGB2	7
FGG	TLR4	6
FGG	ITGB1	8
FGG	ITGA2B	8
FGG	ITGAV	7
FGG	ITGB3	5
CXCL14	CXCR4	5
EDN3	KEL	8
EDN3	EDNRB	12
EDN3	EDNRA	11
C1QTNF1	AVPR2	8
DMP1	PHEX	4
DMP1	ITGB3	4
NTN4	UNC5A	8
NTN4	DCC	8
WNT7B	LRP5	7
WNT7B	FZD10	10
WNT7B	FZD4	6
WNT7B	FZD1	10
WNT7B	TMED5	4
PTN	SDC1	8
PTN	ALK	11
PTN	PTPRZ1	11
PTN	PTPRS	9
PTN	SDC3	9
PTN	PTPRB	8
COL9A3	MAG	8
COL9A3	ITGB1	4
SLPI	CD4	7
SLPI	PLSCR4	5
TNFSF13	SDC2	8
TNFSF13	TNFRSF11B	9
TNFSF13	TNFRSF14	9
TNFSF13	TNFRSF17	12
TNFSF13	TNFRSF13B	12
TNFSF13	FAS	9
TNFSF13	TNFRSF1A	9
HMGB1	CD163	4
HMGB1	SDC1	8
HMGB1	TLR4	5
HMGB1	TLR9	4
HMGB1	TLR2	4
HMGB1	THBD	8
HMGB1	CXCR4	4
HMGB1	AGER	5
FN1	IL17RC	7
FN1	C5AR1	7
FN1	ITGA3	7
FN1	ITGB8	8
FN1	ITGA2	8
FN1	ITGAV	9
FN1	ITGA5	8
FN1	ROBO4	7
FN1	CD79A	7
FN1	TMPRSS6	6
FN1	CD44	10
FN1	ITGA9	8
FN1	ITGB7	8
FN1	ITGB1	8
FN1	DPP4	4
FN1	ITGB3	8
FN1	ITGB6	8
FN1	ITGA4	8
FN1	SDC2	8
FN1	TSHR	8
FN1	ITGA6	7
FN1	ITGA2B	8
FN1	PLAUR	8
FN1	ITGA8	8
FN1	MAG	8
FN1	COL13A1	7
FN1	TNFRSF11B	8
FN1	FLT4	7
FN1	NT5E	8
COL18A1	GPC4	8
COL18A1	ITGB5	5
COL18A1	ITGA3	5
COL18A1	ITGB1	7
COL18A1	GPC1	8
COL18A1	KDR	8
COL18A1	ITGA5	8
COL18A1	ITGB3	5
HP	CD163	4
HP	ITGB2	7
HP	TLR4	3
HP	ASGR1	6
HP	CD22	3
HP	ASGR2	6
HP	ITGAM	7
RSPO1	ZNRF3	8
RSPO1	LGR5	8
RSPO1	FZD8	7
RSPO1	LRP6	8
RSPO1	LGR6	8
RSPO1	LGR4	8
RSPO3	SDC4	8
RSPO3	LGR5	8
RSPO3	FZD8	8
RSPO3	LRP6	8
RSPO3	LGR6	8
RSPO3	LGR4	8
COL9A1	MAG	8
COL9A1	ITGB1	4
GIP	ADRB3	5
GIP	ADCYAP1R1	5
GIP	ADRB2	5
GIP	TSHR	5
GIP	RAMP2	5
GIP	VIPR1	5
GIP	PTH1R	5
GIP	DPP4	8
GIP	RAMP3	5
GIP	GIPR	11
GIP	GPR20	5
GIP	INSR	7
GIP	GPR84	5
APOA4	LDLR	5
APOA4	LRP2	5
APOA4	LRP1	5
ITIH2	FCER1A	7
ALKAL1	ALK	5
CCL20	ADRA2A	5
CCL20	CXCR3	8
CCL20	MTNR1A	5
CCL20	CCR6	12
CCL20	GRM7	5
FGF17	FGFR1	10
FGF17	FGFR3	11
FGF17	FGFR2	10
FGF17	FGFR4	11
PYY	NPY4R	9
PYY	ADRA2A	5
PYY	NPY1R	10
PYY	FAP	8
PYY	DPP4	4
PYY	MTNR1A	5
PYY	NPY2R	10
PYY	NPY5R	10
PYY	GRM7	5
F8	ASGR2	8
F8	LDLR	8
F8	LRP1	8
COL4A2	ITGB5	5
COL4A2	ITGB3	5
COL4A2	CD93	8
LAMC3	ITGB4	7
LAMC3	ITGA3	7
LAMC3	ITGA6	7
LAMC3	ITGB1	7
LAMC3	ITGA2	7
CCL28	CCR3	12
CCL28	CCR10	12
CCL28	ADRA2A	5
CCL28	ACKR2	8
CCL28	MTNR1A	5
CCL28	GRM7	5
CXCL9	CCR3	9
CXCL9	FCGR2A	4
CXCL9	ADRA2A	5
CXCL9	KIR2DL3	4
CXCL9	CXCR3	12
CXCL9	DPP4	5
CXCL9	MTNR1A	5
CXCL9	GRM7	5
COL6A1	ITGA1	7
COL6A1	ITGA6	7
COL6A1	ITGB1	7
COL6A1	ITGA2	7
TGM2	SDC4	8
TGM2	ITGA4	7
TGM2	ITGA9	7
TGM2	ITGB1	8
TGM2	ADGRG1	6
TGM2	ITGB3	8
TGM2	TBXA2R	7
AGT	AGTR1	9
AGT	ADRA2A	5
AGT	MAS1	9
AGT	AGTR2	8
AGT	ENPEP	5
AGT	MTNR1A	5
AGT	LRP2	8
AGT	GRM7	5
THBS2	CD47	10
THBS2	CD36	7
THBS2	NOTCH4	7
THBS2	ITGA4	8
THBS2	NOTCH3	8
THBS2	ITGA6	8
THBS2	ITGB1	8
THBS2	ITGB3	5
LEFTY2	ACVR2A	5
LEFTY2	ACVR1B	5
LEFTY2	ACVR2B	8
TGFB2	ENG	8
TGFB2	TGFBR1	10
TGFB2	ACVR1	7
TGFB2	TGFBR2	10
TGFB2	TGFBR3	10
C4BPA	CD40	9
C4BPA	LRP1	8
C4BPA	BMPR2	8
VIP	AVPR1A	4
VIP	ADRB3	5
VIP	VIPR2	11
VIP	ADCYAP1R1	8
VIP	ADRB2	5
VIP	TSHR	5
VIP	RAMP2	5
VIP	RAMP1	4
VIP	NPR3	7
VIP	PTH1R	5
VIP	VIPR1	11
VIP	SCTR	8
VIP	DPP4	4
VIP	RAMP3	5
VIP	GPR20	5
VIP	GPR84	5
CFH	SELL	7
CFH	ITGAM	8
FASLG	FAS	12
FASLG	TNFRSF6B	11
FASLG	TNFRSF1A	8
FASLG	TNFRSF10B	5
XCL1	XCR1	12
XCL1	ADGRV1	4
CCN2	ITGB2	5
CCN2	LRP1	5
CCN2	NTRK1	5
CCN2	EGFR	4
CCN2	ITGAM	5
CCN2	ERBB4	4
CCN2	ITGA5	5
CCN2	LRP6	5
APOA2	LDLR	5
APOA2	LRP2	5
APOA2	LRP1	5
EFNA1	EPHA3	11
EFNA1	EPHA8	11
EFNA1	EPHA7	11
EFNA1	EPHB1	7
EFNA1	EPHA4	11
EFNA1	EPHA2	11
EFNA1	EPHA1	11
EFNA1	EPHB6	7
EFNA1	EPHA5	11
EFNA1	EPHA10	5
EFNA1	EPHA6	8
ADAM12	ITGA9	8
ADAM12	SDC4	8
ADAM12	ITGB1	8
S100A8	CD36	4
S100A8	CD69	4
S100A8	ITGB2	4
S100A8	TLR4	8
S100A8	CD68	4
S100A8	AGER	4
S100A12	TLR4	4
S100A12	CD36	4
S100A9	CD36	4
S100A9	ITGB2	4
S100A9	TLR4	8
S100A9	CD68	4
S100A9	ALCAM	3
S100A9	AGER	4
NGF	MAGED1	7
NGF	KIDINS220	7
NGF	BEX3	4
NGF	TRPV1	4
NGF	NTRK1	12
NGF	SORCS2	4
NGF	NGFR	11
NGF	SORT1	10
NGF	SORCS3	10
WNT2B	FZD4	6
COL11A1	ITGB1	7
COL11A1	ITGA2	7
COL11A1	DDR1	8
CD40LG	CD40	12
CD40LG	TRAF3	7
CD40LG	ITGB2	6
CD40LG	ITGAM	6
BMP5	BMPR1B	7
BMP5	HJV	5
BMP5	BMPR1A	8
BMP5	BMPR2	7
ANGPTL3	ITGAV	9
ANGPTL3	ITGA5	9
ANGPTL3	ITGB3	8
RBP4	STRA6	8
COL5A1	ITGA1	7
COL5A1	ITGB1	7
COL5A1	SDC3	8
CEL	CXCR4	8
SFTPD	SIRPA	6
SFTPD	LY96	7
SFTPD	TLR4	7
MMP9	ITGB2	6
MMP9	RECK	4
MMP9	CD44	8
MMP9	TLR9	4
MMP9	LRP1	8
MMP9	IFNAR1	4
MMP9	ITGAM	7
MMP9	EPHB2	8
EDN2	KEL	8
EDN2	EDNRB	9
EDN2	EDNRA	10
COL9A2	MAG	8
COL9A2	ITGB1	4
PLAU	PLAUR	10
PLAU	ITGA5	7
PLAU	ITGB5	7
PLAU	ITGB2	6
PLAU	IGF2R	8
PLAU	ITGA3	7
PLAU	LRP1	8
PLAU	ITGB1	7
PLAU	ITGAM	7
PLAU	ITGAV	6
PLAU	LRP2	8
PLAU	ST14	8
PLAU	VLDLR	7
PLAU	MRC2	6
BMP8B	BMPR1B	7
BMP8B	PLAUR	4
BMP8B	BMPR1A	6
BMP8B	BMPR2	6
ANGPTL2	LILRB2	5
ANGPTL2	TIE1	7
GHRH	ADRB3	5
GHRH	ADCYAP1R1	5
GHRH	GHRHR	11
GHRH	ADRB2	5
GHRH	TSHR	5
GHRH	RAMP2	5
GHRH	VIPR1	9
GHRH	PTH1R	5
GHRH	RAMP3	5
GHRH	GPR20	5
GHRH	GPR84	5
COL16A1	ITGB1	4
TNFSF15	TNFRSF6B	11
TNFSF15	TNFRSF25	12
GDF5	BMPR1B	9
GDF5	ACVR2B	9
GDF5	ACVR1	9
GDF5	ROR2	8
GDF5	BMPR2	9
GDF5	ACVR2A	10
GDF5	BMPR1A	9
EDA	EDA2R	11
EDA	EDAR	11
HSPG2	SDC1	7
HSPG2	FGFR1	4
HSPG2	LRP1	5
HSPG2	ITGB1	8
HSPG2	ITGA2	8
HSPG2	PTPRS	8
HSPG2	COL13A1	7
HSPG2	LRP2	5
COL5A2	ITGA1	7
COL5A2	ITGB1	7
COL5A2	DDR1	8
F10	F3	7
F10	ITGB2	5
F10	ITGAM	6
COL4A1	CD47	7
COL4A1	CD93	8
COL4A1	ITGA1	8
COL4A1	ITGB8	8
COL4A1	ITGB1	8
COL4A1	ITGA2	7
COL4A1	ITGAV	8
HLA-E	KLRD1	7
HLA-E	KIR3DL1	7
HLA-E	KLRK1	5
HLA-E	KLRC1	7
HLA-E	KLRC2	7
ANXA1	FPR3	7
ANXA1	DYSF	8
ANXA1	ADRA2A	5
ANXA1	FPR2	9
ANXA1	EGFR	8
ANXA1	MTNR1A	5
ANXA1	FPR1	9
ANXA1	GRM7	5
IL31	OSMR	8
IL31	IL31RA	8
CORT	SSTR1	11
CORT	GRM7	5
CORT	SSTR3	11
CORT	ADRA2A	5
CORT	SSTR2	11
CORT	GHSR	9
CORT	MTNR1A	5
CORT	SSTR4	11
CORT	MRGPRX2	9
CORT	SSTR5	10
NDP	FZD4	9
NDP	LGR4	8
CCL7	CCR5	10
CCL7	CCR3	11
CCL7	ACKR1	7
CCL7	CCR10	9
CCL7	ACKR4	8
CCL7	CXCR3	9
CCL7	CCR2	12
CCL7	ACKR2	9
CCL7	CCR1	12
GDF9	BMPR1B	10
GDF9	TGFBR1	7
GDF9	BMPR2	10
GDF9	ACVR2A	9
GDF9	BMPR1A	9
BMP2	ENG	9
BMP2	BMPR1B	10
BMP2	ACVR2B	10
BMP2	ACVR1	8
BMP2	HJV	5
BMP2	SMO	4
BMP2	GPC1	4
BMP2	BMPR2	10
BMP2	ACVR2A	8
BMP2	BMPR1A	10
AGRN	MUSK	8
AGRN	ATP1A3	8
AGRN	LRP4	8
AGRN	LRP1	5
AGRN	ITGB1	5
AGRN	LRP2	5
INSL3	ADRB3	5
INSL3	ADCYAP1R1	5
INSL3	ADRB2	5
INSL3	TSHR	5
INSL3	RAMP2	5
INSL3	VIPR1	5
INSL3	PTH1R	5
INSL3	RXFP1	5
INSL3	RXFP2	11
INSL3	RAMP3	5
INSL3	GPR20	5
INSL3	GPR84	5
AVP	AVPR1A	10
AVP	ADRB3	5
AVP	ADCYAP1R1	5
AVP	ADRB2	5
AVP	TSHR	5
AVP	RAMP2	5
AVP	LRP2	5
AVP	PTH1R	5
AVP	VIPR1	5
AVP	AVPR2	10
AVP	RAMP3	5
AVP	GPR20	5
AVP	LDLR	5
AVP	GPR84	5
AVP	AVPR1B	10
AVP	OXTR	9
UCN3	CRHR2	10
UCN3	CRHR1	10
UCN3	IL10RB	9
SHBG	GPRC6A	4
SHBG	CLDN4	7
SHBG	SLC37A1	7
COL2A1	MAG	8
COL2A1	ITGA2B	7
COL2A1	ITGA10	8
COL2A1	ITGA1	7
COL2A1	ITGB1	8
COL2A1	ITGA2	8
COL2A1	DDR1	8
COL2A1	TNFRSF10A	8
RLN2	ADRB3	5
RLN2	ADCYAP1R1	5
RLN2	ADRB2	5
RLN2	TSHR	5
RLN2	RAMP2	5
RLN2	VIPR1	5
RLN2	PTH1R	5
RLN2	RXFP1	9
RLN2	RXFP2	9
RLN2	RAMP3	5
RLN2	GPR20	5
RLN2	GPR84	5
RLN2	RXFP3	5
ZG16B	TLR2	8
ZG16B	TLR5	8
ZG16B	CXCR4	8
ZG16B	TLR4	8
FGF9	FGFR1	10
FGF9	FGFR3	11
FGF9	FGFR2	11
FGF9	FGFR4	11
LAMA1	SDC4	7
LAMA1	SDC2	7
LAMA1	RPSA	8
LAMA1	TMPRSS6	6
LAMA1	ITGB4	7
LAMA1	ITGA3	7
LAMA1	ITGA1	9
LAMA1	ITGA6	7
LAMA1	ITGB1	8
LAMA1	ITGB8	8
LAMA1	GPC1	7
LAMA1	ITGA2	8
LAMA1	NT5E	7
LAMA1	ITGA7	8
CCL25	CCR10	9
CCL25	ADRA2A	5
CCL25	CCR9	13
CCL25	ACKR4	10
CCL25	ACKR2	8
CCL25	MTNR1A	5
CCL25	GRM7	5
LAMB3	CD151	7
LAMB3	ITGB4	7
LAMB3	ITGA3	7
LAMB3	COL17A1	6
LAMB3	ITGA6	7
LAMB3	ITGB1	7
LAMB3	ITGA2	7
CSH2	PRLR	7
IL1F10	IL1RL2	5
IL1F10	IL1R1	9
CCL8	CCR5	10
CCL8	CCR3	10
CCL8	ACKR1	7
CCL8	ACKR4	9
CCL8	CCR2	11
CCL8	ACKR2	9
CCL8	CCR1	11
COL4A6	CD47	7
COL4A6	CD93	8
COL4A6	ITGA1	7
COL4A6	ITGB1	7
COL4A6	ITGA2	7
COL4A6	ITGAV	7
CCL26	CCR2	9
CCL26	CCR1	10
CCL26	CCR3	12
SPP1	ITGA5	7
SPP1	ITGB5	7
SPP1	ITGA4	8
SPP1	CD44	10
SPP1	ITGA9	9
SPP1	PTGER4	4
SPP1	ITGB1	9
SPP1	ITGAV	9
SPP1	ITGB3	7
LGALS9	CD47	4
LGALS9	CD44	6
LGALS9	SLC1A5	4
LGALS9	HAVCR2	9
LGALS9	MRC2	4
ADM2	ADRB3	5
ADM2	GPR20	5
ADM2	CALCRL	8
ADM2	ADCYAP1R1	5
ADM2	ADRB2	5
ADM2	TSHR	5
ADM2	RAMP2	6
ADM2	RAMP1	8
ADM2	PTH1R	5
ADM2	VIPR1	5
ADM2	RAMP3	6
ADM2	CALCR	8
ADM2	GPR84	5
CXCL12	AVPR1A	4
CXCL12	SDC4	7
CXCL12	CD4	8
CXCL12	ACKR3	10
CXCL12	CCR4	8
CXCL12	ADRA2A	5
CXCL12	CXCR3	8
CXCL12	ITGB1	8
CXCL12	DPP4	5
CXCL12	MTNR1A	5
CXCL12	CXCR4	12
CXCL12	GRM7	5
BMP7	ENG	9
BMP7	BMPR1B	9
BMP7	ACVR2B	10
BMP7	ACVR1	10
BMP7	BMPR2	10
BMP7	ACVR2A	10
BMP7	BMPR1A	9
COL4A3	CD47	8
COL4A3	CD93	8
COL4A3	ITGA3	5
COL4A3	ITGA1	7
COL4A3	ITGB1	7
COL4A3	ITGA2	7
COL4A3	ITGAV	8
COL4A3	ITGB3	5
COL4A4	CD47	7
COL4A4	CD93	7
COL4A4	ITGA1	7
COL4A4	ITGB1	7
COL4A4	ITGA2	7
COL4A4	ITGAV	7
COL4A4	ITGB3	5
PDCD1LG2	PDCD2	5
PDCD1LG2	PDCD1	8
NPS	ADRB3	5
NPS	ADCYAP1R1	5
NPS	ADRB2	5
NPS	TSHR	5
NPS	RAMP2	5
NPS	VIPR1	5
NPS	PTH1R	5
NPS	RAMP3	5
NPS	GPR20	5
NPS	GPR84	5
NPS	NPSR1	9
TNFSF11	TNFRSF11B	12
TNFSF11	TNFRSF11A	12
TNFSF11	LGR4	4
POMC	ADRB3	5
POMC	ADRB2	5
POMC	RAMP2	5
POMC	MC5R	10
POMC	PTH1R	5
POMC	GRM7	5
POMC	MC4R	11
POMC	GPR20	5
POMC	OPRD1	9
POMC	ADCYAP1R1	5
POMC	TSHR	5
POMC	MC3R	11
POMC	MC1R	10
POMC	MC2R	11
POMC	ADRA2A	5
POMC	OPRM1	9
POMC	VIPR1	5
POMC	MTNR1A	5
POMC	RAMP3	5
POMC	GPR84	5
POMC	OPRK1	9
FBLN2	ITGB3	7
NPY	NPY4R	9
NPY	ADRA2A	5
NPY	MC4R	7
NPY	PRLHR	8
NPY	FAP	8
NPY	NPY2R	11
NPY	NPY1R	12
NPY	DPP4	4
NPY	MTNR1A	5
NPY	NPFFR2	8
NPY	NPY5R	11
NPY	GRM7	5
NXPH1	NRXN2	8
NXPH1	NRXN1	8
NXPH1	NRXN3	8
SAA1	SCARB1	7
SAA1	ADRA2A	5
SAA1	TLR2	4
SAA1	FPR2	9
SAA1	MTNR1A	5
SAA1	FPR1	7
SAA1	GRM7	5
MDK	SDC4	9
MDK	ITGA4	7
MDK	SDC1	9
MDK	ALK	10
MDK	TSPAN1	8
MDK	PTPRZ1	11
MDK	LRP1	10
MDK	ITGA6	7
MDK	ITGB1	7
MDK	SDC3	8
MDK	SORL1	4
MDK	LRP2	8
MDK	GPC2	7
TF	ADRB2	5
TF	TFRC	9
TF	HFE	4
TF	TFR2	9
TF	LDLR	5
TF	LRP2	5
ARTN	GFRA2	5
ARTN	GFRA1	7
ARTN	RET	7
ARTN	GFRA3	9
GCG	ADRB3	5
GCG	GLP2R	11
GCG	GLP1R	11
GCG	ADCYAP1R1	5
GCG	ADRB2	5
GCG	TSHR	5
GCG	RAMP2	5
GCG	VIPR1	5
GCG	PTH1R	5
GCG	GCGR	11
GCG	DPP4	4
GCG	RAMP3	5
GCG	GPR20	5
GCG	GPR84	5
ADIPOQ	ADIPOR1	10
ADIPOQ	CNR2	4
ADIPOQ	GPR42	4
ADIPOQ	ADIPOR2	10
APLN	APLNR	11
APLN	ADRA2A	5
APLN	MTNR1A	5
APLN	GRM7	5
C4A	CR1	8
C4A	C5AR2	8
C4A	C3AR1	9
NTF3	NTRK1	11
NTF3	NTRK3	12
NTF3	NGFR	10
NTF3	NTRK2	12
RLN3	ADRB3	5
RLN3	ADCYAP1R1	5
RLN3	RXFP4	10
RLN3	ADRB2	5
RLN3	TSHR	5
RLN3	RAMP2	5
RLN3	ADRA2A	5
RLN3	PTH1R	5
RLN3	VIPR1	5
RLN3	RXFP1	10
RLN3	RXFP2	9
RLN3	MTNR1A	5
RLN3	RAMP3	5
RLN3	GPR20	5
RLN3	GPR84	5
RLN3	RXFP3	8
RLN3	GRM7	5
TNF	TNFRSF1B	12
TNF	RIPK1	4
TNF	NOTCH1	4
TNF	FLT4	4
TNF	FFAR2	4
TNF	TNFRSF21	8
TNF	ICOS	4
TNF	TRAF2	8
TNF	TNFRSF1A	12
TNF	CELSR2	4
TNF	FAS	5
TNF	PTPRS	4
TNF	VSIR	4
TNF	TRPM2	4
TNF	TRADD	5
CCN1	ITGA5	5
CCN1	ITGB5	5
CCN1	ITGB2	5
CCN1	CAV1	4
CCN1	TLR4	4
CCN1	TLR2	4
CCN1	ITGAM	5
CCN1	ITGAV	5
CCN1	ITGB3	5
FGF16	FGFR1	9
FGF16	FGFR3	10
FGF16	FGFR2	10
FGF16	FGFR4	10
LAMA2	RPSA	8
LAMA2	ITGB4	7
LAMA2	ITGA3	7
LAMA2	ITGA1	8
LAMA2	ITGA6	7
LAMA2	ITGB1	8
LAMA2	ITGA2	7
LAMA2	ITGA7	8
CCL24	CCR2	8
CCL24	ACKR2	6
CCL24	CCR3	13
GDNF	GFRA1	10
GDNF	EDNRB	7
GDNF	GFRA2	10
GDNF	RET	9
GDNF	GFRA3	5
HLA-G	KLRD1	8
HLA-G	CD4	7
HLA-G	KIR2DL4	7
HLA-G	KIR3DL1	4
HLA-G	KLRC1	8
HLA-G	LILRB1	9
HLA-G	LILRB2	8
EFNA4	EPHA3	11
EFNA4	EPHA8	10
EFNA4	EPHA7	12
EFNA4	EPHA2	11
EFNA4	EPHA4	12
EFNA4	EPHA1	10
EFNA4	EPHA5	11
EFNA4	EPHA10	5
EFNA4	EPHA6	8
FSHB	ADRB3	5
FSHB	FSHR	11
FSHB	ADCYAP1R1	5
FSHB	ADRB2	5
FSHB	TSHR	5
FSHB	RAMP2	5
FSHB	VIPR1	5
FSHB	PTH1R	5
FSHB	RAMP3	5
FSHB	GPR20	5
FSHB	GPR84	5
RARRES2	CCRL2	8
RARRES2	CMKLR1	9
RARRES2	GPR1	7
C1QTNF5	MFRP	7
CALCB	ADRB3	5
CALCB	GPR20	5
CALCB	CALCRL	9
CALCB	ADCYAP1R1	5
CALCB	ADRB2	5
CALCB	TSHR	5
CALCB	RAMP2	5
CALCB	RAMP1	8
CALCB	PTH1R	5
CALCB	VIPR1	5
CALCB	RAMP3	5
CALCB	CALCR	9
CALCB	GPR84	5
ADM	ADRB3	5
ADM	GPR20	5
ADM	CALCRL	10
ADM	ADCYAP1R1	5
ADM	GPR182	7
ADM	ADRB2	5
ADM	TSHR	5
ADM	RAMP2	9
ADM	RAMP1	4
ADM	PTH1R	5
ADM	VIPR1	5
ADM	RAMP3	7
ADM	CALCR	9
ADM	GPR84	5
PTHLH	ADRB3	5
PTHLH	ADCYAP1R1	5
PTHLH	ADRB2	5
PTHLH	TSHR	5
PTHLH	RAMP2	5
PTHLH	VIPR1	5
PTHLH	PTH2R	8
PTHLH	PTH1R	12
PTHLH	RAMP3	5
PTHLH	GPR20	5
PTHLH	GPR84	5
ADCYAP1	ADRB3	5
ADCYAP1	VIPR2	10
ADCYAP1	ADCYAP1R1	11
ADCYAP1	ADRB2	5
ADCYAP1	TSHR	5
ADCYAP1	RAMP2	5
ADCYAP1	VIPR1	10
