Ligand	Receptor	Score
CXCR4	PXN	1
CXCR4	BCAR1	1
CXCR4	RALB	1
CXCR4	STAT3	1
CXCR4	RAP2A	1
CXCR4	CFL1	1
CXCR4	GNG2	1
CXCR4	GNAI3	1
CXCR4	JAK2	1
CXCR4	GNAZ	1
CXCR4	PPIA	1
GDNF	CDH1	1
GDNF	CREB1	1
GDNF	MAPK8	1
GDNF	RBP1	1
GDNF	MAPK14	1
GDNF	CTNNB1	1
GDNF	CDH2	1
GDNF	LTK	1
GDNF	CRK	1
GDNF	PIK3CA	1
GDNF	PIK3R1	1
GDNF	TH	1
GDNF	PTK2	1
GDNF	RAP1A	1
GDNF	PXN	1
GDNF	BCAR1	1
GDNF	CTNND1	1
GDNF	NFKB1	1
GFRA1	CRK	1
GFRA1	BCAR1	1
GFRA1	CREB1	1
GFRA1	CDH1	1
GFRA1	MAPK8	1
GFRA1	PIK3CA	1
GFRA1	PTK2	1
GFRA1	RAP1A	1
GFRA1	PIK3R1	1
GFRA1	CTNND1	1
GFRA1	PXN	1
ITGA10	CRK	1
ITGA10	BCAR1	1
ITGA10	PTK2	1
ITGA10	CRKL	1
ITGA10	CSK	1
ITGA10	PTPN2	1
ITGA11	CRK	1
ITGA11	BCAR1	1
ITGA11	PTK2	1
ITGA11	CRKL	1
ITGA11	CSK	1
ITGA11	PTPN2	1
ITGA2	CRK	1
ITGA2	BCAR1	1
ITGA2	PTK2	1
ITGA2	CRKL	1
ITGA2	CSK	1
ITGA2	PTPN2	1
ITGA3	CRK	1
ITGA3	BCAR1	1
ITGA3	PTK2	1
ITGA3	CRKL	1
ITGA3	CSK	1
ITGA3	EGFR	1
ITGA3	PTPN2	1
ITGA5	CRK	1
ITGA5	ILK	1
ITGA5	BCAR1	1
ITGA5	PTK2	1
ITGA5	ICAM1	1
ITGA5	RAC1	1
ITGA5	CRKL	1
ITGA5	CSK	1
ITGA5	CBL	1
ITGA5	PTPN2	1
ITGA7	CRK	1
ITGA7	BCAR1	1
ITGA7	PTK2	1
ITGA7	CRKL	1
ITGA7	CSK	1
ITGA7	PTPN2	1
ITGA8	CRK	1
ITGA8	BCAR1	1
ITGA8	PTK2	1
ITGA8	CRKL	1
ITGA8	CSK	1
ITGA8	PTPN2	1
ITGA9	CRK	1
ITGA9	BCAR1	1
ITGA9	SRC	1
ITGA9	PTK2	1
ITGA9	CRKL	1
ITGA9	VCAM1	1
ITGA9	CSK	1
ITGA9	PTPN2	1
ITGAD	CRK	1
ITGAD	BCAR1	1
ITGAD	PTK2	1
ITGAD	CRKL	1
ITGAD	CSK	1
ITGAD	PTPN2	1
ITGAE	CRK	1
ITGAE	BCAR1	1
ITGAE	PTK2	1
ITGAE	CRKL	1
ITGAE	CSK	1
ITGAE	PTPN2	1
ITGAM	CRK	1
ITGAM	BCAR1	1
ITGAM	MPO	1
ITGAM	PTK2	1
ITGAM	RAP1A	1
ITGAM	RAP1B	1
ITGAM	CRKL	1
ITGAM	TNF	1
ITGAM	CSK	1
ITGAM	RHOA	1
ITGAM	ICAM1	1
ITGAM	PTPN2	1
ITGAM	NFKB1	1
ITGAX	CRK	1
ITGAX	BCAR1	1
ITGAX	PTK2	1
ITGAX	CRKL	1
ITGAX	CSK	1
ITGAX	PTPN2	1
ITGB2	ICAM2	1
ITGB2	CSK	1
ITGB2	ICAM1	1
ITGB2	PTK2B	1
ITGB2	CRK	1
ITGB2	RAP1B	1
ITGB2	CRKL	1
ITGB2	ICAM3	1
ITGB2	RHOA	1
ITGB2	VAV1	1
ITGB2	PTK2	1
ITGB2	RAP1A	1
ITGB2	VAV3	1
ITGB2	CD82	1
ITGB2	VAV2	1
ITGB2	BCAR1	1
ITGB2	NFKB1	1
ITGB5	CRK	1
ITGB5	BCAR1	1
ITGB5	SRC	1
ITGB5	PTK2	1
ITGB5	CRKL	1
ITGB5	CSK	1
ITGB6	CRK	1
ITGB6	BCAR1	1
ITGB6	SRC	1
ITGB6	PTK2	1
ITGB6	TGFB1	1
ITGB6	CRKL	1
ITGB6	CSK	1
ITGB7	CRK	1
ITGB7	BCAR1	1
ITGB7	SRC	1
ITGB7	PTK2	1
ITGB7	CRKL	1
ITGB7	CSK	1
ITGB8	CRK	1
ITGB8	BCAR1	1
ITGB8	SRC	1
ITGB8	PTK2	1
ITGB8	TGFB1	1
ITGB8	CRKL	1
ITGB8	CSK	1
PTPRA	FYN	1
PTPRA	LYN	1
PTPRA	BCAR1	1
PTPRA	SRC	1
PTPRA	HCN2	1
PTPRA	PRKCA	1
PTPRA	KCNB1	1
PTPRA	EGFR	1
PTPRA	LCK	1
PTPRA	INS	1
PTPRA	GRB2	1
PTPRA	INSR	1
PTPRH	BCAR1	1
PTPRH	SRC	1
PTPRH	PTK2	1
PTPRH	DOK1	1
PTPRH	LCK	1
PTPRH	INSR	1
CARD19	BCL10	1
TLR4	IRF3	1
TLR4	TLR2	1
TLR4	TLR5	1
TLR4	CTNNB1	1
TLR4	TICAM1	1
TLR4	TLR8	1
TLR4	TIRAP	1
TLR4	CHUK	1
TLR4	IL6	1
TLR4	TLR3	1
TLR4	TLR10	1
TLR4	PRKCZ	1
TLR4	TLR9	1
TLR4	RELA	1
TLR4	RHOA	1
TLR4	TICAM2	1
TLR4	DEFB104B	1
TLR4	OLR1	1
TLR4	MAP3K1	1
TLR4	FGF10	1
TLR4	TRAF6	1
TLR4	CXCL8	1
TLR4	GRK2	1
TLR4	MYD88	1
TLR4	SGK1	1
TLR4	STAT1	1
TLR4	MAP3K8	1
TLR4	TLR1	1
TLR4	MAP4K4	1
TLR4	TLR7	1
TLR4	BCL10	1
TLR4	IFNB1	1
TLR4	TLR6	1
TLR4	IKBKG	1
TLR4	IKBKB	1
TLR4	TBK1	1
TLR4	MARCKS	1
TLR4	ITGAM	1
TLR4	NFKB1	1
BCAP31	BCL2	1
BCAP31	CASP8	1
BCAP31	BCL2L1	1
BIK	BCL2	1
BIK	BCL2L1	1
BNIP3	RHEB	1
BNIP3	BCL2	1
BNIP3	BCL2L1	1
BNIP3L	GABARAPL1	1
BNIP3L	BECN1	1
BNIP3L	BCL2	1
BNIP3L	BCL2L1	1
CD4	SHC2	1
CD4	CSK	1
CD4	SHC3	1
CD4	LCK	1
CD4	SHC1	1
CD4	CD3G	1
CD4	ZAP70	1
CD4	CD8A	1
CD4	IL6	1
CD4	IFNG	1
CD4	FYB1	1
CD4	KLRK1	1
CD4	PIK3R1	1
CD4	PTPN6	1
CD4	PAG1	1
CD4	CD247	1
CD4	DBNL	1
CD4	CCR5	1
CD4	CD3D	1
CD4	MAP4K1	1
CD4	CDK2	1
CD4	CD80	1
CD4	FOS	1
CD4	PRKCQ	1
CD4	CD86	1
CD4	PTPN11	1
CD4	IL1A	1
CD4	ITK	1
CD4	BCL2	1
CD4	CBL	1
CD4	CD28	1
CISD2	BCL2	1
DAPK1	MAP1B	1
DAPK1	UNC5A	1
DAPK1	YWHAB	1
DAPK1	ITGA3	1
DAPK1	MARK1	1
DAPK1	MYL12B	1
DAPK1	MAPK1	1
DAPK1	TNFRSF1A	1
DAPK1	MARK2	1
DAPK1	STX1A	1
DAPK1	TPM1	1
DAPK1	RPL13A	1
DAPK1	UNC5B	1
DAPK1	CAMKK2	1
DAPK1	MIB1	1
DAPK1	HSF1	1
DAPK1	NDRG2	1
DAPK1	TRADD	1
DAPK1	RIGI	1
DAPK1	MAPT	1
DAPK1	MAPK3	1
DAPK1	PKM	1
DAPK1	CDKN2A	1
DAPK1	STX3	1
DAPK1	PRKD1	1
DAPK1	TP53	1
DAPK1	TSC2	1
DAPK1	PIN1	1
DAPK1	RPS6	1
DAPK1	FADD	1
DAPK1	GRIN2B	1
DAPK1	DAPK3	1
DAPK1	CDKN1A	1
DAPK1	MAPK6	1
DAPK1	BCL2	1
DAPK1	UNC5C	1
DAPK1	BECN1	1
DAPK1	MCM3	1
DAPK1	TLN1	1
DAPK1	MYL12A	1
FAS	MAP2K4	1
FAS	CASP8AP2	1
FAS	MAP2K6	1
FAS	CHUK	1
FAS	RIPK1	1
FAS	PTPN6	1
FAS	DAXX	1
FAS	SMPD1	1
FAS	MAP3K5	1
FAS	EGFR	1
FAS	TP53	1
FAS	BID	1
FAS	PTPRC	1
FAS	IL1A	1
FAS	CASP7	1
FAS	FADD	1
FAS	TRAP1	1
FAS	IKBKG	1
FAS	IKBKB	1
FAS	MAP2K3	1
FAS	BCL2	1
FAS	MAP2K7	1
FAS	NFKB1	1
FKBP8	MTOR	1
FKBP8	KCNH2	1
FKBP8	BCL2	1
FKBP8	BCL2L1	1
HRK	BCL2	1
HRK	BCL2L1	1
HRK	BCL2L2	1
IL5	STAT5A	1
IL5	IL2	1
IL5	PIK3CA	1
IL5	NOS3	1
IL5	RNASE3	1
IL5	PIK3R1	1
IL5	SIGLEC8	1
IL5	IL1B	1
IL5	BCL2	1
IL5	MAPK3	1
IL5	PTAFR	1
IL5	ICAM1	1
IL5	MYC	1
IL7R	PTK2B	1
IL7R	FYN	1
IL7R	JAK1	1
IL7R	CRLF2	1
IL7R	STAT5A	1
IL7R	PIK3CA	1
IL7R	PIK3R1	1
IL7R	BCL2	1
IL7R	JAK3	1
IL7R	LCK	1
IL7R	JAK2	1
IL7R	TYK2	1
LGALS1	IL10	1
LGALS1	STAT3	1
LGALS1	COL1A2	1
LGALS1	BCL2	1
LGALS1	RET	1
PKMYT1	PLK1	1
PKMYT1	MYCN	1
PKMYT1	CCNE2	1
PKMYT1	STEAP3	1
PKMYT1	CDK1	1
PKMYT1	CCNE1	1
PKMYT1	CDK2	1
PKMYT1	BCL2	1
PKMYT1	PIN1	1
PKMYT1	CCNB1	1
RTN3	BCL2	1
RTN3	CRELD1	1
SPNS1	BCL2	1
SPNS1	BCL2L1	1
MST1	ITGB2	1
MST1	H2BC11	1
MST1	MAPK8	1
MST1	IRF3	1
MST1	MAPK1	1
MST1	FOXO3	1
MST1	ICAM1	1
MST1	FOXO1	1
MST1	STK4	1
MST1	VASP	1
MST1	NOS2	1
MST1	CRKL	1
MST1	PCNA	1
MST1	BCL2L1	1
MST1	STK38	1
MST1	PRDX1	1
MST1	YAP1	1
MST1	LATS2	1
MST1	IL10	1
MST1	PDX1	1
MST1	HGF	1
MST1	H2AX	1
MST1	H2BC3	1
MST1	PRKCA	1
MST1	BECN1	1
MST1	ITGAM	1
NMI	CCNH	1
NMI	FASLG	1
NMI	CCNA1	1
NMI	SOX10	1
NMI	CCND3	1
NMI	CCNE1	1
NMI	FAS	1
NMI	PCNA	1
NMI	BCL2L1	1
NMI	STAT1	1
NMI	CCND1	1
NMI	MYC	1
NMI	CCNB1	1
NMI	CCND2	1
NMI	IL2RA	1
FSTL1	BCL2L11	1
FSTL1	NOS3	1
IER3	BCL2L11	1
IER3	GFAP	1
IER3	TNF	1
IER3	MAPK1	1
IER3	PPP2R5C	1
PTPN2	SLTM	1
PTPN2	STAT5A	1
PTPN2	CSF1R	1
PTPN2	GJA1	1
PTPN2	GAB1	1
PTPN2	SHC1	1
PTPN2	FKBP4	1
PTPN2	ITGA5	1
PTPN2	SOS1	1
PTPN2	INS	1
PTPN2	IL6	1
PTPN2	GRB2	1
PTPN2	VEGFA	1
PTPN2	SRC	1
PTPN2	WASL	1
PTPN2	CSF1	1
PTPN2	JAK3	1
PTPN2	PDGFRB	1
PTPN2	JAK1	1
PTPN2	EGFR	1
PTPN2	STAT1	1
PTPN2	KDR	1
PTPN2	GHR	1
PTPN2	PDGFD	1
PTPN2	EGF	1
PTPN2	FYN	1
PTPN2	BCL2L11	1
PTPN2	CAV1	1
PTPN2	STAT3	1
PTPN2	HGF	1
PTPN2	STAT6	1
PTPN2	INSR	1
PTPN2	PDGFB	1
PTPRC	FYN	1
PTPRC	LYN	1
PTPRC	JAK1	1
PTPRC	CD4	1
PTPRC	CD79A	1
PTPRC	TYK2	1
PTPRC	BCR	1
PTPRC	SLK	1
PTPRC	HCK	1
PTPRC	IL4	1
PTPRC	JAK3	1
PTPRC	SKAP1	1
PTPRC	LCK	1
PTPRC	CD247	1
PTPRC	JAK2	1
PTPRC	CD79B	1
CPM	CD14	1
CPM	EGF	1
CPM	BDKRB2	1
ERVW-1	BDNF	1
ERVW-1	SLC1A5	1
MBTPS1	CREB3L2	1
MBTPS1	SREBF2	1
MBTPS1	CREB3L1	1
MBTPS1	SREBF1	1
MBTPS1	PTK2	1
MBTPS1	MITF	1
MBTPS1	VIM	1
MBTPS1	DPYSL2	1
MBTPS1	BDNF	1
MC4R	NPY	1
MC4R	GNA14	1
MC4R	GNAS	1
MC4R	GNAL	1
MC4R	GNA12	1
MC4R	PPP1R1B	1
MC4R	GNAQ	1
MC4R	GNAI1	1
MC4R	BDNF	1
MC4R	GNAI3	1
MC4R	GNAZ	1
MMP3	CCL2	1
MMP3	CTNNA1	1
MMP3	CDH1	1
MMP3	SERPINE1	1
MMP3	JUP	1
MMP3	CCL7	1
MMP3	HBEGF	1
MMP3	CTNNB1	1
MMP3	BDNF	1
MMP3	CTNND1	1
MMP3	CCN2	1
MMP3	MBP	1
MMP7	CDH1	1
MMP7	CTNNB1	1
MMP7	BDNF	1
MMP7	DCN	1
MMP7	ITGB4	1
MMP7	JUP	1
MMP7	MMP2	1
MMP7	FAS	1
MMP7	TFPI	1
MMP7	CTNNA1	1
MMP7	MMP1	1
MMP7	NGF	1
MMP7	CLEC3A	1
MMP7	GOSR1	1
MMP7	CTNND1	1
DAPK2	DAPK1	1
DAPK2	MYL1	1
DAPK2	RPTOR	1
DAPK2	TGFBR1	1
DAPK2	CAMKK2	1
DAPK2	MLC1	1
DAPK2	BECN1	1
DAPK2	STX1A	1
VMP1	BECN1	1
XBP1	BECN1	1
NTRK3	SHC2	1
NTRK3	TIAM1	1
NTRK3	FRS3	1
NTRK3	PLCG1	1
NTRK3	SHC3	1
NTRK3	GAB1	1
NTRK3	SHC1	1
NTRK3	IRAK1	1
NTRK3	GRB2	1
NTRK3	CRK	1
NTRK3	KIDINS220	1
NTRK3	ITGB4	1
NTRK3	SQSTM1	1
NTRK3	CRKL	1
NTRK3	HRAS	1
NTRK3	PRKCD	1
NTRK3	DYNLL1	1
NTRK3	RASA1	1
NTRK3	PTK2	1
NTRK3	BEX3	1
NTRK3	KRAS	1
NTRK3	DOK5	1
NTRK3	JUN	1
NTRK3	FRS2	1
NTRK3	NGFR	1
NTRK3	MCF2L	1
NTRK3	RIT2	1
NTRK3	SH2B1	1
NTRK3	ETS1	1
NTRK3	SH2B2	1
NTRK3	STAT3	1
NTRK3	PTPN1	1
NTRK3	RIT1	1
NTRK3	ZHX1	1
NTRK3	NRAS	1
NTRK3	HTR2A	1
CD14	SFTPA1	1
CD14	TLR2	1
CD14	GNA13	1
CD14	BGN	1
CD14	TLR3	1
CD14	CXCL12	1
CD14	VCAN	1
CD14	GNA12	1
CD14	ICAM3	1
CD14	IRF6	1
CD14	HSPD1	1
CD14	TRAF6	1
CD14	LY96	1
MADD	FADD	1
MADD	NSMAF	1
MADD	CASP8	1
MADD	SMPD3	1
MADD	MAP2K4	1
MADD	SMPD1	1
MADD	CASP2	1
MADD	BID	1
MADD	MAP4K4	1
MTCH2	BID	1
TNFRSF1A	MAP3K14	1
TNFRSF1A	SMPD3	1
TNFRSF1A	RAC1	1
TNFRSF1A	MAP2K4	1
TNFRSF1A	MAP2K6	1
TNFRSF1A	CHUK	1
TNFRSF1A	TXN	1
TNFRSF1A	NRK	1
TNFRSF1A	RIPK3	1
TNFRSF1A	TNFRSF1B	1
TNFRSF1A	PPARG	1
TNFRSF1A	CASP8	1
TNFRSF1A	RIPK1	1
TNFRSF1A	TNFAIP3	1
TNFRSF1A	MAP4K3	1
TNFRSF1A	RELA	1
TNFRSF1A	MAP3K1	1
TNFRSF1A	DAXX	1
TNFRSF1A	MAP4K2	1
TNFRSF1A	NSMAF	1
TNFRSF1A	NFKBIA	1
TNFRSF1A	CASP3	1
TNFRSF1A	TNIK	1
TNFRSF1A	MAPK3	1
TNFRSF1A	SMPD1	1
TNFRSF1A	MAP3K5	1
TNFRSF1A	TRAF2	1
TNFRSF1A	BID	1
TNFRSF1A	MAP4K4	1
TNFRSF1A	FADD	1
TNFRSF1A	HDAC3	1
TNFRSF1A	IKBKG	1
TNFRSF1A	MAP4K5	1
TNFRSF1A	IKBKB	1
TNFRSF1A	MAP2K3	1
TNFRSF1A	MAP2K7	1
TNFRSF1A	DAB2IP	1
TNFRSF1A	NFKB1	1
TNFRSF1A	TRADD	1
TNFRSF1B	MAP3K14	1
TNFRSF1B	IRF1	1
TNFRSF1B	BIRC2	1
TNFRSF1B	RHOA	1
TNFRSF1B	TNFRSF1A	1
TNFRSF1B	TRAF1	1
TNFRSF1B	TRAF2	1
TNFRSF1B	MAP3K1	1
COL1A1	SHC1	1
COL1A1	SOS1	1
COL1A1	GRB2	1
COL1A1	ITGA7	1
COL1A1	ITGB5	1
COL1A1	BIRC5	1
COL1A1	CASP8	1
COL1A1	SRC	1
COL1A1	ITGB4	1
COL1A1	CRKL	1
COL1A1	PIK3CA	1
COL1A1	PIK3R1	1
COL1A1	ITGB7	1
COL1A1	RHOA	1
COL1A1	ITGB3	1
COL1A1	ITGB6	1
COL1A1	ITGA4	1
COL1A1	SDC2	1
COL1A1	CASP3	1
COL1A1	ITGA6	1
COL1A1	ITGA2B	1
COL1A1	ITGA8	1
COL1A1	CASP7	1
COL1A1	DPF2	1
COL1A1	SDC3	1
ITGA1	RAC1	1
ITGA1	CSK	1
ITGA1	SHC1	1
ITGA1	SOS1	1
ITGA1	GRB2	1
ITGA1	XIAP	1
ITGA1	BIRC5	1
ITGA1	CRK	1
ITGA1	SRC	1
ITGA1	PIK3CA	1
ITGA1	CRKL	1
ITGA1	PIK3R1	1
ITGA1	RHOA	1
ITGA1	PTPN2	1
ITGA1	CDC42	1
ITGA1	CTTN	1
ITGA1	CASP3	1
ITGA1	FOS	1
ITGA1	CASP7	1
ITGA1	DPF2	1
EFNB1	MAP3K7	1
EFNB1	NCK2	1
EFNB1	PAK1	1
EFNB1	RAC1	1
EFNB1	LCK	1
EFNB1	SYNJ1	1
EFNB1	SRC	1
EFNB1	PIK3CA	1
EFNB1	PIK3R1	1
EFNB1	HRAS	1
EFNB1	FGR	1
EFNB1	ROCK1	1
EFNB1	CDC42	1
EFNB1	RRAS	1
EFNB1	LYN	1
EFNB1	PTK2	1
EFNB1	KRAS	1
EFNB1	HCK	1
EFNB1	YES1	1
EFNB1	MAP4K4	1
EFNB1	FYN	1
EFNB1	SH3GL2	1
EFNB1	MAP2K1	1
EFNB1	BLK	1
EFNB1	MMP8	1
EFNB1	NRAS	1
GPC1	FYN	1
GPC1	LYN	1
GPC1	SRC	1
GPC1	BLK	1
GPC1	HCK	1
GPC1	YES1	1
GPC1	SMAD2	1
GPC1	LCK	1
GPC1	FGR	1
IKZF1	IKZF3	1
IKZF1	BLNK	1
TSC1	BMAL1	1
TSC1	PRR5	1
TSC1	RICTOR	1
TSC1	DEPTOR	1
TSC1	MTOR	1
TSC1	RORC	1
TSC1	EGFR	1
TSC1	TSC2	1
TSC1	MLST8	1
TSC1	RHEB	1
TSC1	MAPKAP1	1
HJV	BMP1	1
HJV	MAP3K7	1
HJV	SMAD9	1
HJV	TAB2	1
HJV	HAMP	1
HJV	SMAD5	1
HJV	TAB1	1
MGP	BMP2	1
MGP	BMP1	1
PCOLCE	BMP1	1
RGMA	BMP1	1
RGMA	MAP3K7	1
RGMA	SMAD9	1
RGMA	TAB2	1
RGMA	SMAD5	1
RGMA	TAB1	1
GREM1	GDF6	1
GREM1	BMP4	1
GREM1	GDF5	1
GREM1	BMP2	1
GREM1	BMP5	1
GREM1	BMP8A	1
GREM1	BMP8B	1
GREM1	BMP7	1
GREM1	FGF8	1
GREM1	BMP6	1
GREM1	BMP15	1
GREM1	GDF7	1
GREM2	GDF6	1
GREM2	BMP4	1
GREM2	GDF5	1
GREM2	BMP2	1
GREM2	BMP5	1
GREM2	BMP8A	1
GREM2	BMP8B	1
GREM2	BMP7	1
GREM2	BMP6	1
GREM2	BMP15	1
GREM2	GDF7	1
NBL1	GDF6	1
NBL1	BMP4	1
NBL1	GDF5	1
NBL1	BMP2	1
NBL1	BMP5	1
NBL1	BMP8A	1
NBL1	BMP8B	1
NBL1	BMP7	1
NBL1	BMP6	1
NBL1	BMP15	1
NBL1	GDF7	1
ASPN	BMP2	1
ASPN	CTTN	1
ASPN	TGFB1	1
CASR	BMP2	1
CASR	GNAQ	1
CASR	FYN	1
CASR	TRPC3	1
NEO1	BMP4	1
NEO1	DAPK1	1
NEO1	PTK2	1
NEO1	BMP2	1
NEO1	HJV	1
PCSK1	GOLM1	1
PCSK1	BMP2	1
PCSK1	PMCH	1
PCSK1	REN	1
PCSK1	IAPP	1
PCSK1	INS	1
TNFAIP6	BMP2	1
TNFAIP6	TNFSF11	1
TNFSF11	CCL2	1
TNFSF11	IFNB1	1
TNFSF11	STAT3	1
TNFSF11	BMP2	1
TNFSF11	GSK3B	1
TNFSF11	NFATC1	1
TNFSF11	NFKB1	1
TNFSF11	RELA	1
TNFSF11	FOS	1
TNFSF11	STAT1	1
TNFSF11	TRAF6	1
TNFSF11	EPHB2	1
TNFSF11	CTSK	1
SOSTDC1	WNT10B	1
SOSTDC1	WNT9A	1
SOSTDC1	WNT7A	1
SOSTDC1	WNT9B	1
SOSTDC1	WNT1	1
SOSTDC1	WNT2	1
SOSTDC1	WNT2B	1
SOSTDC1	WNT16	1
SOSTDC1	WNT3	1
SOSTDC1	BMP7	1
SOSTDC1	WNT8A	1
SOSTDC1	WNT10A	1
SOSTDC1	WNT4	1
SOSTDC1	WNT8B	1
SOSTDC1	WNT7B	1
SOSTDC1	WNT3A	1
SOSTDC1	WNT6	1
FST	GDF3	1
FST	INHBC	1
FST	NODAL	1
FST	TGFB1	1
FST	TGFB2	1
FST	INHBB	1
FST	GDF1	1
FST	TGFB3	1
FST	INHBE	1
RGMB	MAP3K7	1
RGMB	SMAD9	1
RGMB	TAB2	1
RGMB	SMAD5	1
RGMB	TAB1	1
ROR2	FZD10	1
ROR2	BMPR1B	1
ROR2	MAPK8	1
ROR2	RAC1	1
ROR2	FZD8	1
ROR2	DVL2	1
ROR2	GRB2	1
ROR2	FZD7	1
ROR2	ITGB4	1
ROR2	FZD1	1
ROR2	DVL1	1
ROR2	FZD9	1
ROR2	FZD6	1
ROR2	MAGED1	1
ROR2	PTK2	1
ROR2	GRK2	1
ROR2	FZD2	1
ROR2	FZD3	1
ROR2	MAPK9	1
ROR2	DVL3	1
ROR2	MAPK10	1
ROR2	FZD4	1
ROR2	WNT5A	1
ROR2	FZD5	1
ROR2	FLNA	1
C4BPA	PROC	1
C4BPA	C4B	1
C4BPA	NFKBIA	1
C4BPA	ECM1	1
C4BPA	RELA	1
C4BPA	C4A	1
C4BPA	NFKB1	1
TRPC1	TRPV4	1
TRPC1	TRPC4	1
TRPC1	GRM1	1
TRPC1	PKD2	1
TRPC1	TRPC6	1
TRPC1	TRPC5	1
TRPC1	TRPV6	1
TRPC1	BMPR2	1
TRPC1	TRPC3	1
HIPK1	CAMKK1	1
HIPK1	MAPK1	1
HIPK1	HCLS1	1
HIPK1	RIPK3	1
HIPK1	ECSIT	1
HIPK1	MDM4	1
HIPK1	PRKACA	1
HIPK1	PRKCD	1
HIPK1	MTA1	1
HIPK1	SKIL	1
HIPK1	HOXD4	1
HIPK1	SNIP1	1
HIPK1	DAXX	1
HIPK1	MAX	1
HIPK1	PAGE4	1
HIPK1	NELFB	1
HIPK1	CDK2	1
HIPK1	TP53	1
HIPK1	MECP2	1
HIPK1	CHEK1	1
HIPK1	BMX	1
HIPK1	PML	1
HIPK1	COPS6	1
HIPK1	SNUPN	1
HIPK1	NKX2-5	1
HIPK1	RPS6KA2	1
ARHGAP1	CIT	1
ARHGAP1	BNIP2	1
ARHGAP1	RAC1	1
ARHGAP1	HRAS	1
ARHGAP1	RHOA	1
ARHGAP1	CDC42	1
ARHGAP1	ROCK2	1
ARHGAP1	PIP4K2A	1
CD47	BNIP3	1
CD47	THBS1	1
STEAP3	BNIP3L	1
IHH	TGFB2	1
IHH	SMO	1
IHH	PTHLH	1
ECM1	PTK2	1
ECM1	PKM	1
ECM1	BRCA1	1
ECM1	NT5E	1
ECM1	LTK	1
RBL1	E2F1	1
RBL1	MYBL2	1
RBL1	E2F4	1
RBL1	CDK1	1
RBL1	CCNE1	1
RBL1	MXI1	1
RBL1	DHFR	1
RBL1	BRCA1	1
RBL1	MDM2	1
RBL1	CDC25A	1
RBL1	MYC	1
NCKAP1L	BRK1	1
NCKAP1L	INHBA	1
NCKAP1L	WASF1	1
NMB	GRP	1
CRP	MMP9	1
CRP	SERPINE1	1
CRP	CD40	1
CRP	VCAM1	1
CRP	F3	1
CRP	PLCG1	1
CRP	MAPK1	1
CRP	ICAM1	1
CRP	IL6	1
CRP	MPO	1
CRP	CSF1	1
CRP	TFPI	1
CRP	LPL	1
CRP	CXCL8	1
CRP	NOS3	1
CRP	MAPT	1
CRP	CCL5	1
CRP	CCR2	1
CRP	IRS1	1
CRP	MMP1	1
CRP	RETN	1
CRP	CCL2	1
CRP	THBD	1
CRP	BSG	1
CRP	ITGAM	1
CRP	NFKB1	1
PPIB	SDC1	1
PPIB	TRPV5	1
PPIB	TRPV6	1
PPIB	MAPK1	1
PPIB	PRKCD	1
PPIB	BSG	1
EPO	ERBB2	1
EPO	STAT5A	1
EPO	PLCG1	1
EPO	HAMP	1
EPO	SLC52A2	1
EPO	SHC1	1
EPO	SOS1	1
EPO	GRB2	1
EPO	IL6	1
EPO	VEGFA	1
EPO	GATA1	1
EPO	PTPN6	1
EPO	BTK	1
EPO	CA1	1
EPO	PLCG2	1
EPO	INHBA	1
EPO	NFKBIA	1
EPO	MAP4K1	1
EPO	DAPK2	1
EPO	NOS3	1
EPO	PIK3CG	1
EPO	MAPK3	1
EPO	RAF1	1
EPO	SARNP	1
EPO	STAT3	1
EPO	TERT	1
EPO	EFNB2	1
EPO	PROS1	1
EPO	TACC1	1
EPO	JAK2	1
EPOR	STAT5A	1
EPOR	MAPK8	1
EPOR	SHC2	1
EPOR	MAPK14	1
EPOR	PLCG1	1
EPOR	SHC3	1
EPOR	GAB1	1
EPOR	SHC1	1
EPOR	SOS1	1
EPOR	GRB2	1
EPOR	TRPC3	1
EPOR	CRKL	1
EPOR	PIK3R1	1
EPOR	PTPN6	1
EPOR	TEC	1
EPOR	JAK3	1
EPOR	BTK	1
EPOR	JAK1	1
EPOR	NFKBIA	1
EPOR	RAP1A	1
EPOR	INPP5D	1
EPOR	IRS2	1
EPOR	STAT1	1
EPOR	VAV2	1
EPOR	STAT3	1
EPOR	PTPN1	1
EPOR	CBL	1
EPOR	JAK2	1
EPOR	NFKB1	1
EPOR	TYK2	1
FCER1A	SHC2	1
FCER1A	PLCG1	1
FCER1A	SHC3	1
FCER1A	SHC1	1
FCER1A	FER	1
FCER1A	HCLS1	1
FCER1A	SOS1	1
FCER1A	GRB2	1
FCER1A	LCP2	1
FCER1A	PIK3CA	1
FCER1A	LAT2	1
FCER1A	PIK3R1	1
FCER1A	SYK	1
FCER1A	BTK	1
FCER1A	KLRG1	1
FCER1A	VAV1	1
FCER1A	LAT	1
FCER1A	PTK2	1
FCER1A	JUN	1
FCER1A	PLA2G4A	1
FCER1A	FOS	1
FCER1A	SPHK1	1
FCER1A	ITK	1
FCER1A	FYN	1
FCER1A	NFATC2	1
FCER1A	CBL	1
FCER1A	CBLB	1
FCER1G	SHC2	1
FCER1G	PLCG1	1
FCER1G	SHC3	1
FCER1G	ZAP70	1
FCER1G	SHC1	1
FCER1G	FER	1
FCER1G	HCLS1	1
FCER1G	SOS1	1
FCER1G	GRB2	1
